BUSAGE,BUSTYPE,MAXLINEUTIL,DAYSDELQ,TOTACBAL,DEFAULT
160,D,0.4044,0,24268.17,N
276,B,0.9708,0,24271,N
279,C,0.6068,0,24273.18,N
432,C,0.9711,0,24278.58,N
73,B,0.9711,0,24279.29,Y
56,A,0.9713,0,24284.37,N
41,B,0.8029,0,24285.59,Y
93,B,0.6939,0,24287.36,N
282,B,0.9717,0,24293.27,N
92,B,2.4294,0,24294.2,N
129,A,0.9718,0,24295.09,N
102,B,0.5399,0,24296.47,N
128,A,0.517,0,24300.55,N
70,A,0.972,0,24300.6,Y
52,A,0,0,24304.58,N
253,A,0.9725,0,24314.25,N
68,B,0.8106,0,24320.48,Y
107,C,0.9729,0,24324.45,N
158,D,0.8108,0,24325.58,Y
100,D,0.9735,0,24338.41,N
78,C,0.6915,0,24341.7,N
69,A,0,0,24351.17,N
85,A,0.2435,0,24359.58,N
171,A,0.4872,0,24361.85,N
31,D,0.609,0,24362.1,N
93,A,0.9746,0,24367.45,N
68,A,0.8124,0,24372.5,N
22,A,0.8124,0,24372.73,N
,F,0.6965,0,24379.01,N
42,A,0,0,24386.42,N
75,D,0.9756,0,24390.65,N
189,A,0.6969,0,24392.46,N
154,B,0.6098,0,24393.29,N
37,B,0.4878,0,24394.45,N
56,A,0,0,24397.37,N
214,A,0.4879,0,24399.14,N
154,B,0.4067,0,24407.14,N
83,A,0.5424,0,24408.59,N
73,B,0.8136,0,24409.95,N
53,A,0.9766,0,24416.68,N
219,A,0.9767,0,24418.62,Y
92,A,0.4884,0,24420.83,N
113,A,0.2442,0,24421.55,N
77,B,0.6977,0,24421.96,N
142,A,0.6105,0,24423.17,N
14,A,1.2212,0,24424.87,N
101,B,0.977,0,24427.01,N
328,A,0.8143,0,24430.11,N
47,D,0.8884,0,24431.2,N
199,B,0.9774,0,24435.76,N
93,A,0.7519,0,24439.28,N
45,A,0.4073,0,24441.82,Y
41,B,0.4889,0,24445.48,N
126,A,0,0,24446.38,N
82,B,0.489,0,24453.52,N
229,A,0.6114,0,24458.23,N
197,A,0.8154,0,24462.76,N
85,B,0.6989,0,24462.83,N
85,A,0.8155,0,24465.14,N
294,A,0.9787,0,24468.38,N
41,B,0.2447,0,24475.35,N
492,B,0,0,24475.6,N
26,A,,46,24477.11,N
32,A,0.9791,0,24478.93,N
83,A,0,0,24482.15,N
68,A,0.9793,0,24483.7,N
89,A,0.8163,0,24489.64,N
37,A,0.4082,0,24493.38,N
50,A,0.9798,0,24495.14,Y
53,A,0.8165,0,24497.82,N
84,F,0.9799,0,24499.09,Y
193,D,0.98,0,24500.01,N
51,A,0.9801,0,24504.68,N
72,B,0,0,24510.56,N
64,A,0.394,0,24517.23,N
52,D,0.9808,0,24520.23,N
71,A,0.9734,0,24521.04,Y
79,B,0,0,24524.77,N
45,A,0.981,0,24525.29,N
358,A,0,0,24534.12,N
265,A,0.9818,0,24545.11,N
421,B,0.3272,0,24545.42,Y
202,C,0.7013,0,24546.74,N
22,C,0.9819,0,24547.73,N
68,A,0.982,0,24552.46,Y
83,A,0.7015,0,24554.76,N
106,A,0,0,24560.82,N
58,B,0.6141,0,24565.73,N
13,A,0.8188,0,24566.08,N
215,A,0.9826,0,24566.59,N
55,B,0.8935,0,24573.21,N
64,B,0.2891,0,24574.97,N
73,B,0.4915,0,24579.67,Y
181,D,0.4916,0,24581.09,N
50,B,0.8194,0,24582.16,N
85,D,0.3277,0,24584.66,N
13,A,0,0,24585.23,N
181,A,0.4917,0,24585.56,N
336,A,0.5464,0,24587.95,N
150,A,0.9648,0,24603.89,N
372,A,0.4921,0,24606.68,N
37,A,0.3281,0,24608.67,N
276,D,0.2461,0,24611.51,N
65,A,0.9846,0,24614.64,Y
12,A,0.4476,0,24623.38,N
91,A,0.9855,0,24638.23,Y
608,B,0,0,24644.23,N
40,B,0.3285,0,24644.75,N
110,A,0,0,24646.56,N
37,B,0.7042,0,24647.9,N
56,A,0,0,24651.08,N
255,A,0.4931,0,24657.59,N
20,A,0.8156,0,24662.6,Y
76,B,0.9271,0,24665.52,N
84,B,0.9867,0,24668.91,Y
658,B,0.849,0,24669.69,N
46,A,0.9868,0,24672.04,N
83,C,0.8076,0,24673.21,N
268,A,0.5484,0,24678.52,N
98,A,0.4935,0,24679.3,N
62,B,0.9877,0,24692.82,N
207,A,0.9882,0,24707.21,N
267,B,0.6177,0,24708.97,N
31,A,0.3294,0,24709.21,N
282,A,0,0,24709.47,N
300,A,0.2471,0,24718.57,N
253,C,0.5493,0,24718.8,N
69,A,0.9888,0,24719.7,N
82,A,0.3532,0,24727.81,N
68,A,0.9894,0,24736.69,N
49,C,0,0,24737.41,N
123,B,0.8184,0,24737.58,Y
84,A,0,0,24740.79,N
115,A,0.7055,0,24743.39,N
80,B,0.9901,0,24752.53,Y
87,A,0.6188,0,24754.35,N
403,C,0.8259,0,24779.57,N
146,B,0.9912,0,24780.42,N
110,D,0.826,0,24781.3,N
90,B,0.9913,0,24783.35,Y
100,A,0.2754,0,24788.27,N
72,A,0,0,24792.54,N
96,A,0.2479,0,24799.25,N
102,A,0.5511,0,24802.64,N
140,C,0.689,0,24804.18,N
121,D,0.9926,0,24815.46,N
231,A,0.9927,0,24818.88,N
52,A,0.8273,0,24820.83,Y
620,D,0.4137,0,24824.31,N
70,B,0.8277,0,24832.82,N
81,A,0,0,24835.31,N
129,B,0.8279,0,24837.08,N
24,A,0.6209,2,24838.95,N
89,B,0.7098,0,24845.94,N
61,A,0.3313,0,24847.59,N
21,A,1.657,0,24854.7,N
17,A,0.9942,0,24855.74,N
51,A,0,0,24857.35,N
41,A,0.8287,0,24861.18,N
319,B,0.6215,0,24861.51,N
42,A,0.9945,0,24864.23,N
50,B,0.8289,0,24867.77,N
145,A,0.995,0,24875.66,Y
243,B,0.6219,0,24877.8,N
74,B,0.4976,0,24883.84,N
48,A,0.2928,0,24894.97,N
87,A,0.6225,0,24902.68,N
92,A,0.9961,0,24904.31,N
155,A,0.9961,0,24904.63,N
167,D,0.6228,0,24912.48,N
86,F,0.7873,0,24914.18,N
72,B,0.831,0,24932.35,N
71,A,0.4987,0,24938.29,N
518,B,0,0,24939.24,N
64,A,0.5542,0,24939.8,N
16,D,0.8313,0,24939.94,N
87,A,0.9981,0,24953.79,N
98,A,0,0,24958.21,N
31,A,0.9983,0,24958.91,N
13,B,0.8593,0,24961.07,N
35,A,0.6241,0,24965.33,N
82,A,0.3329,0,24967.83,N
27,A,0.4995,0,24975.1,N
12,A,0.8326,0,24980.49,N
60,B,0.9992,0,24980.79,N
15,A,0.4996,0,24983.55,N
66,A,0.9993,0,24984.06,Y
24,A,0.9995,0,24987.88,N
105,B,0,0,24991.33,N
54,B,0.5,0,25004.33,N
56,A,0.8773,0,25007.38,N
70,A,0.2632,0,25007.69,Y
48,A,0.4167,0,25007.96,N
37,A,0,0,25009.79,N
116,B,0.5558,0,25011.94,N
141,A,0.5002,0,25012.24,N
54,B,1.0005,0,25012.85,Y
81,A,0.8338,0,25015.95,N
36,B,1.0008,0,25020.96,N
79,B,0.3337,0,25029.01,N
31,D,1.0014,0,25035.76,Y
93,A,0.626,0,25040.86,N
172,A,0.9017,0,25042.21,N
308,A,1.0018,0,25045.58,N
158,B,1.0018,0,25045.82,N
36,A,1.2524,0,25049.85,N
319,B,0.8353,0,25061.9,N
124,A,0.2506,0,25062.98,N
90,A,,2,25067.04,Y
255,C,0.5014,0,25070.91,N
41,B,0.6268,0,25072.81,N
95,A,0.6268,0,25073.69,N
136,A,1.0031,0,25079.52,N
60,B,0.2509,0,25090.75,N
81,A,1.0038,0,25097.11,Y
218,A,0.2509,0,25098.06,N
63,A,1.0039,0,25098.63,Y
92,A,1.0039,0,25098.68,N
81,A,1.004,0,25100.23,N
109,A,0.3586,0,25104.04,N
49,A,0.55,0,25108.82,N
123,D,1.0044,0,25112.46,N
130,C,1.0045,0,25113.93,N
30,A,0.9302,0,25115.83,N
95,A,0.8376,0,25128.75,N
50,A,0.6282,0,25130.37,Y
249,D,0.9942,0,25134.46,N
49,A,0.9543,0,25137.04,N
31,B,0.8379,0,25139.48,N
275,B,1.0055,0,25139.69,N
13,A,1.0059,0,25149.8,N
66,B,1.0059,0,25149.96,N
118,A,0.9145,0,25151.22,N
100,A,0.2515,0,25151.24,N
55,A,1.0061,0,25152.78,N
48,B,0.6288,0,25153.45,Y
60,B,1.0061,0,25154.14,N
58,A,0,0,25156.13,N
54,A,0,0,25159.57,N
13,A,1.0066,0,25165.1,Y
36,A,0,0,25171.18,N
86,D,0.8391,0,25173.19,N
129,A,0,0,25173.63,N
149,A,0.7192,0,25175.24,N
267,A,0.6294,0,25175.83,N
282,A,0.6294,0,25176.32,N
36,C,0.4578,0,25183.51,N
46,B,0.5036,0,25184.46,N
63,B,1.0075,0,25187.59,Y
41,B,1.0076,0,25190.71,N
305,B,1.0076,0,25191.36,N
31,A,0.3358,0,25192.1,N
74,B,1.0077,0,25193.44,N
100,A,0.9986,0,25193.55,Y
14,A,1.0078,0,25195.23,N
80,D,1.0085,0,25196.2,N
63,A,0.3359,0,25196.94,N
43,A,0.8399,0,25199.52,N
70,B,0.5041,0,25205.9,N
50,A,0.5042,0,25209.61,N
189,A,0,0,25211.7,N
113,B,1.0084,0,25212.18,Y
35,B,0.9996,0,25213.08,Y
178,A,1.2609,0,25218.97,N
71,A,1.0088,0,25220.86,Y
47,A,0.4204,0,25229.26,N
201,A,0.841,0,25231.15,N
68,A,0.5047,0,25237.62,N
36,A,1.0095,0,25239.19,Y
27,B,0.3116,0,25239.93,N
113,A,0.8413,0,25241.86,N
31,A,0.5049,0,25245.02,N
110,D,0.835,0,25246.25,Y
357,B,0.6311,0,25246.46,N
63,D,0.8416,0,25248.18,N
49,A,0.505,0,25251.44,N
51,A,1.0101,0,25254.98,Y
531,C,1.0113,0,25284.33,N
96,B,0.5057,0,25288.26,N
242,A,0,0,25288.68,N
206,A,0.3372,0,25292.05,N
252,B,1.0118,0,25296.4,N
26,A,0.5059,0,25298.02,N
229,A,0.8434,0,25303.62,N
120,C,0.6327,0,25309.31,N
81,A,0,0,25310.59,N
25,A,0.8437,0,25311.03,N
41,A,0.4219,0,25315.75,N
151,A,0,0,25319.05,N
101,A,0.5064,0,25320.12,N
30,A,0,0,25330.88,N
63,B,0.7237,0,25331.15,N
120,A,1.0137,0,25342.59,Y
177,B,0.8448,0,25344.73,N
381,A,0,0,25347.6,N
138,A,0.8449,0,25347.93,N
166,A,0,0,25356.94,N
46,B,0.7246,0,25363.06,N
49,B,0.3357,0,25368.25,N
37,A,0.3382,0,25370.27,N
53,A,0.3384,0,25380.23,N
624,A,0.846,0,25380.56,N
307,A,0.8461,0,25385.83,N
72,A,0.4232,0,25393.89,Y
165,A,0.4232,0,25395.35,N
304,C,0.3388,0,25410.89,N
80,B,0.8473,0,25421.28,N
44,A,1.0168,0,25421.88,N
229,C,0.7264,0,25426.87,N
39,A,1.0171,0,25428.11,Y
129,A,0.6357,0,25430.83,N
58,A,1.0175,0,25438.71,N
79,B,0.5088,0,25440.96,N
74,A,0.7269,0,25441.86,N
35,A,0.5089,0,25449.56,N
140,A,0.2545,0,25452.31,N
82,A,0.509,0,25452.69,N
13,A,0.8487,0,25461.67,N
166,D,0.8489,0,25468.23,N
316,C,1.0192,0,25482.25,N
275,A,0,0,25489.27,N
85,A,0.1376,0,25491.28,N
324,A,0.8497,0,25492.05,N
55,B,0.6374,0,25496.33,Y
223,B,0.85,0,25501.05,N
136,A,0.7288,0,25508.28,N
311,A,0,0,25519.24,N
233,A,0.5103,0,25519.57,N
227,A,0.5104,0,25520.18,N
25,B,1.0209,0,25523.21,Y
70,A,1.0209,0,25524.03,Y
95,A,0.4254,0,25527.44,N
87,B,0.6384,0,25537.88,N
148,A,0.7297,0,25540.62,N
168,A,0.5108,0,25542.21,N
29,A,0,0,25545.4,N
62,B,0.8515,0,25545.9,N
43,B,0.5109,0,25549.68,N
161,A,0.511,0,25553.55,N
321,A,0.9918,0,25558.09,N
57,A,1.0093,0,25564.72,Y
75,A,1.0232,0,25579.52,N
54,B,0.6644,0,25582.52,N
110,B,0.5117,0,25588.31,N
77,A,1.0236,0,25590.84,Y
17,A,0.6397,0,25590.96,N
97,C,0.8531,0,25593.11,N
231,A,0.5119,0,25595.4,N
13,B,0.7314,0,25600.87,N
98,B,0.3556,0,25609.95,N
41,A,0.8536,0,25610.79,N
217,B,0.7451,0,25613.78,N
27,A,0.8537,0,25613.84,N
89,A,0.3415,0,25616.26,N
97,A,0,0,25617.15,N
113,B,1.0249,0,25623.7,N
150,A,0.5125,0,25626.66,N
124,B,0.8837,0,25629.31,N
54,B,0.8545,0,25636.99,N
123,A,0.8547,0,25643.12,N
93,A,0.5698,0,25644.3,Y
58,A,0.6411,0,25646.25,N
72,D,0.733,0,25656.19,Y
103,D,0.4276,0,25658.96,N
38,B,0.4913,0,25659.26,N
184,D,0.8554,0,25664.19,N
282,B,0.3422,0,25665.6,N
12,A,0.8558,0,25676.93,N
182,A,0.3423,0,25679.71,N
12,D,1.0272,0,25681.7,Y
49,B,0.3425,0,25690.88,N
55,A,1.0276,0,25691.51,N
58,A,0.5139,0,25695.88,N
31,A,0,0,25696.18,N
28,B,0.6046,0,25696.9,N
64,A,0.5139,0,25697.74,N
201,A,0.7342,0,25697.94,N
294,A,0.6425,0,25700.16,N
271,A,0.7345,0,25710.54,N
151,F,0.2571,0,25711.87,N
91,C,0.6767,0,25716.55,N
197,A,0.4286,0,25717.45,N
28,A,0.8573,0,25721.07,N
83,A,1.0288,0,25721.68,N
28,B,0.8575,0,25726.62,Y
90,A,0,0,25731.4,N
37,D,0.8577,0,25731.59,N
39,A,0,0,25731.62,N
44,D,0.5148,0,25742.42,N
24,A,0.8581,0,25743.81,N
45,A,0,0,25747.88,N
49,C,0.6441,0,25765.36,N
182,A,0.859,0,25770.46,N
13,A,1.0311,0,25777.89,N
37,A,0.8593,0,25780.29,N
160,A,0.5156,0,25781.56,N
36,B,0.8597,0,25791.01,N
72,A,0.2579,0,25791.83,N
44,A,0.8601,0,25804.28,N
102,A,0.8862,0,25807.88,N
404,B,0,0,25809.51,N
131,B,0.8605,0,25816.15,N
37,B,0,0,25819.26,N
79,A,0.4257,0,25826.89,N
55,C,0.738,0,25830.15,N
40,A,0.6458,0,25833.12,N
25,B,0.5166,0,25833.39,N
25,A,0.8611,0,25834.55,N
309,A,0,0,25836.88,N
36,D,0.5167,0,25837.13,N
47,B,0.4308,0,25850.46,N
158,A,0.8617,0,25851.17,N
60,A,0.9575,0,25854.64,N
15,A,0,0,25855.49,N
89,A,0.4309,0,25857,N
316,A,0,0,25862.96,N
62,A,0.6466,0,25867.41,N
347,A,0.5175,0,25876.81,N
67,B,0.4313,0,25883.73,N
60,A,0.6471,0,25884.87,N
52,A,0.7396,0,25887.83,N
236,A,0.2588,0,25889.81,N
95,A,0.2589,0,25893.07,N
139,A,0.5754,0,25894.26,N
51,A,0.714,0,25897.2,N
231,A,0.592,0,25901.3,N
73,A,0.8634,0,25902.95,N
67,A,0.259,0,25908.54,N
54,A,0.4318,0,25909.36,N
24,A,0.5182,0,25913.02,N
148,A,1.0365,0,25913.53,N
136,B,0.3455,0,25914.56,N
39,A,0.5183,0,25915.97,N
64,A,0,0,25916.25,N
117,A,0.2591,0,25916.42,N
217,A,0.8639,0,25918.5,N
205,B,0.7405,0,25918.69,N
500,A,0.7406,0,25921.68,N
51,A,0.3456,0,25922.69,N
561,B,0.7406,0,25923.16,Y
109,A,0.5186,0,25931.75,N
154,D,0.614,0,25934.97,N
57,C,0.8647,0,25942.35,N
243,B,0.8648,0,25944.09,N
199,A,0.5188,0,25944.77,N
43,B,0,0,25951.54,N
167,F,0.6878,0,25952.07,N
105,A,0.8654,0,25963.2,N
73,B,0,0,25968.45,N
224,A,0,0,25976.81,N
141,B,0,0,25983.05,N
43,D,0.5198,0,25990.7,N
101,A,0.8663,0,25991.52,N
78,A,0.5199,0,25996.8,N
40,A,0.5778,0,26001.23,N
86,B,1.0402,0,26006.09,Y
102,A,0.6503,0,26015.2,N
68,B,0.8672,0,26016.73,N
68,A,0.8672,0,26017.75,N
291,A,0.6505,0,26022.75,N
252,A,0,0,26023.39,N
36,A,0.6849,0,26029.37,N
12,A,0.5206,0,26031.12,N
224,A,0,0,26034.46,N
25,B,0.5785,0,26035.3,N
104,B,0.5208,0,26041.32,N
34,D,0.5209,0,26046.72,N
71,A,0.5209,0,26047.54,N
113,B,0.8682,0,26048.38,Y
81,B,0.7442,0,26049.13,N
329,B,0.8141,0,26052.05,N
194,B,0.7445,0,26059.63,N
223,A,0.6517,0,26069.01,N
43,A,0,0,26071.78,N
57,B,0.745,0,26076.03,N
76,A,1.0437,0,26092.55,Y
237,A,0.2899,0,26092.82,N
216,B,0.348,0,26102.7,N
83,D,1.0442,0,26106,N
50,A,0.3481,0,26110.54,N
25,A,0,0,26119.53,N
370,A,0.6532,0,26128.67,N
82,B,0.8712,0,26138.76,N
217,A,0.8713,0,26139.02,N
24,B,0.5227,0,26139.14,N
139,A,0.5809,0,26142.01,N
108,A,1.0458,0,26145.46,N
62,A,0.8715,0,26146.03,N
165,B,0.747,0,26148.1,N
51,A,0.2614,0,26149.07,N
53,A,0.7471,0,26151.9,N
80,A,0.4358,0,26153.15,N
265,A,0.6538,0,26154.49,N
276,A,0,0,26155.65,N
388,B,0.8718,0,26155.89,N
94,A,0.2617,0,26178.07,N
63,A,0.6545,0,26180.92,N
85,B,0.8007,0,26182.9,N
74,B,0.8728,0,26186.46,N
314,D,0.4849,0,26188.26,N
74,B,0.873,0,26191.69,N
56,A,0.6548,0,26192.89,N
41,A,0.4366,0,26199.65,N
142,B,0.8652,0,26199.68,Y
179,A,0.5241,0,26208.23,N
63,D,0.9308,0,26209.93,N
194,A,0.3495,0,26212.98,N
84,A,0.5242,0,26213.38,N
106,A,0.8739,0,26219.79,N
143,A,0.874,0,26220.19,N
78,A,0.6558,0,26232.72,N
36,D,0.8744,0,26233.06,N
160,B,0.3497,0,26233.57,N
543,C,1.0331,0,26243.3,N
200,A,0,0,26245.77,N
44,A,0.8754,0,26263.39,N
27,A,0.3502,0,26266.49,N
37,A,0.3503,0,26277.53,N
50,D,0.4777,0,26278.54,N
24,A,1.7524,0,26286.15,N
314,A,0.8762,0,26287.9,N
102,D,0.3505,0,26289.3,N
104,A,0,0,26293.41,N
37,A,0.7513,0,26296.93,N
71,A,1.052,0,26301.46,N
74,A,0.8607,0,26305.35,Y
67,B,0.9565,0,26305.94,N
16,A,0.6577,0,26309.16,N
59,D,0.9567,0,26310.81,N
288,D,0.3509,0,26319.19,N
67,A,0.8702,0,26322.47,Y
39,B,0.8775,0,26326.97,N
119,C,0.8776,0,26329.58,N
45,B,0.8778,0,26334.33,N
38,A,0.5267,0,26339.52,N
38,A,0.6501,0,26339.62,N
315,B,0.6585,0,26340.42,N
48,A,0.5268,0,26341.19,N
302,A,0.878,0,26342.61,N
157,A,0,0,26344.41,N
260,A,0.2634,0,26345.91,N
75,A,0.2634,0,26346.08,N
99,B,0.5271,0,26356.24,N
45,B,0.2636,0,26364.88,Y
80,B,0.5273,0,26369.54,N
38,A,0.8793,0,26379.78,N
79,A,0.8797,0,26393.17,N
60,A,0.5865,0,26393.94,N
204,A,0,0,26394.36,N
230,A,0.6598,0,26394.38,N
86,A,0.5279,0,26398.82,N
89,A,0.9428,0,26400.07,N
82,A,1.056,0,26401.62,Y
210,A,0.528,0,26404.08,N
243,A,0,0,26407.19,N
63,A,0.8323,0,26415.09,N
58,A,0.3108,0,26419.55,N
13,A,0.5285,2,26427.74,N
,A,0.6607,0,26428.35,Y
88,B,0.8754,0,26435.35,Y
151,B,0.4407,0,26447.14,N
82,A,0.5291,0,26456.71,N
85,B,0.8819,0,26459.85,N
380,A,0.3528,0,26460.75,N
68,C,0.6454,1,26462.23,N
94,A,0.6616,0,26464.37,N
50,A,0.5296,0,26480.03,N
91,B,0.5296,0,26481.31,N
14,D,0.5296,0,26481.72,N
40,A,0.5298,0,26492.22,N
67,B,0.4415,0,26492.78,N
50,B,0.6625,0,26502.57,N
111,B,0.53,0,26503.75,N
621,B,0.3683,0,26517.63,N
24,D,0.8223,0,26521.07,N
104,A,0.8841,0,26524.46,Y
71,D,1.0611,0,26528.63,N
22,A,0.8843,0,26529.86,N
307,A,0.5306,0,26533.47,N
26,A,0.3538,0,26540.57,N
90,A,0.6635,0,26541.03,N
405,A,0.5308,0,26541.13,N
210,A,0.3539,0,26547.87,N
40,B,0.5901,0,26554.67,N
147,A,0.332,0,26560.56,N
186,A,0,0,26560.57,N
120,A,0.6641,0,26567.6,N
54,A,0.9847,0,26588.28,N
106,A,0.7599,0,26597.35,N
84,D,0.76,0,26599.63,N
51,B,0.532,0,26601.47,N
13,A,0.9417,0,26605.03,N
254,A,0.8869,0,26606.8,N
42,C,0.6652,0,26609.89,N
45,A,0.8873,0,26619.59,N
243,A,0.6085,0,26622.86,N
211,A,0.6655,0,26623.81,N
17,A,0.8915,0,26627.73,N
132,B,0.8876,0,26628.53,N
55,A,0.4438,0,26633.77,N
58,B,0.592,0,26641.4,N
43,B,0.4844,0,26644.18,N
41,A,0.6572,0,26650.48,N
52,D,0.6662,0,26651.73,N
42,A,0.2666,0,26664.38,N
152,A,0.2666,0,26666.34,N
61,B,0.8889,0,26667.51,N
53,A,0.8889,0,26669.13,N
46,A,1.7779,0,26669.93,Y
76,D,0.7621,0,26673.83,N
305,B,0.7621,0,26674.6,N
138,A,0.5335,0,26678.22,N
14,A,1.0121,0,26682.23,N
183,A,0,0,26684.97,N
80,A,0.8896,0,26688.23,N
50,A,0.2669,0,26690.44,N
34,A,0.6673,0,26693.37,N
110,A,0,0,26697.24,N
196,B,0.267,0,26700.15,N
102,A,0.445,0,26701.27,N
49,D,0.445,0,26703.25,N
55,A,0.2837,0,26703.25,N
14,A,0.6676,0,26706.1,N
13,D,0.8902,0,26708.89,N
213,D,0,0,26710.67,N
12,B,0.8905,0,26716.26,N
38,A,0.7634,0,26719.73,Y
61,A,0.2672,0,26724.03,N
29,A,0.9887,0,26729.06,N
240,D,0.4112,0,26730.8,N
221,A,0.5347,0,26736.62,N
46,A,0.8912,0,26736.63,N
73,A,0.3565,0,26741.59,N
177,B,0.8914,0,26742.87,N
47,B,0,0,26746.7,N
184,B,0.3566,0,26750.52,N
86,A,0.9708,0,26754.54,Y
60,A,0.5352,0,26760.87,N
50,A,0.8921,0,26765.77,N
290,B,0,0,26772.07,Y
71,A,0.7649,0,26773.37,N
86,D,0.5355,0,26776.74,N
386,A,0,0,26776.74,N
44,A,0.4462,0,26777.47,N
59,A,0.5356,0,26782.29,N
76,A,1.0713,0,26784.87,N
295,B,0,0,26786.74,N
99,B,0.5358,0,26794.12,N
46,A,0.3153,0,26801.29,N
47,A,0.536,0,26801.8,N
73,B,0.8934,0,26802.33,N
97,B,0.8934,0,26802.39,N
68,B,0.6614,0,26815.36,N
38,D,0.4469,0,26816.7,N
27,A,0.7661,0,26816.72,N
12,A,0.4128,0,26832.3,N
40,A,0.8946,0,26839.7,N
202,A,0.5964,0,26841.98,N
203,B,0.9945,0,26853.31,N
128,A,0.8955,0,26866.41,N
79,B,0.4478,0,26870.7,N
596,D,0.4123,0,26873.34,N
54,A,0.672,0,26880.07,Y
189,B,0.6343,0,26894.43,N
253,C,0.5976,0,26896.08,N
13,D,0.8279,0,26900.25,N
69,D,0.3587,0,26909,N
262,A,0.897,0,26912.28,N
126,A,0.6737,0,26951.99,N
140,A,0.8987,0,26962.31,N
71,A,0.6741,0,26965.85,Y
330,A,0.7909,0,26972.79,N
74,A,0,0,26978.31,N
235,C,0.8993,0,26980.61,N
73,A,0.9899,0,26991.19,N
101,A,0,0,26999.73,N
75,A,0.675,0,27002.86,N
41,B,0.5401,0,27005.15,N
189,A,0.5451,0,27006.69,N
38,A,0.3601,0,27009.4,N
42,C,0.9004,0,27013.02,N
213,B,0.7945,0,27013.06,N
30,B,0.9005,0,27014.9,N
20,A,1.3513,0,27027.04,Y
58,B,0.4505,0,27033.71,N
48,A,0,0,27039.9,N
141,A,0.5408,0,27041.19,N
,A,0.5409,0,27047.54,N
50,A,0.4508,0,27048.98,N
265,D,0.2705,0,27052.8,N
200,A,0.5413,0,27066.02,N
14,A,0.9022,0,27066.18,N
170,B,0.2706,0,27068.22,N
169,A,0,0,27068.89,N
67,B,1.0149,1,27078.01,Y
47,B,0.5416,0,27084.44,N
255,A,0,0,27090.94,N
225,A,0,0,27104.34,N
174,B,0.6776,0,27104.69,N
112,A,1.0842,0,27104.76,N
118,A,0.9047,0,27106.99,N
114,A,0.7744,0,27107.26,Y
72,B,0.7745,0,27108.05,N
37,B,0.2711,0,27113.76,N
293,A,0.3615,0,27116.36,N
123,D,0.9039,0,27117.18,Y
491,A,0.5424,0,27120.4,N
22,A,0.9041,0,27124.36,N
12,A,0.9044,0,27133.39,N
242,A,0.5428,0,27140.18,N
165,B,0.9048,0,27146.69,N
70,A,0.3878,0,27148.92,N
150,A,0.5429,0,27149.38,N
63,A,0.7758,0,27153.96,N
187,A,0,0,27159.72,N
541,A,0.5432,0,27162.35,N
158,A,0,0,27163.48,N
268,A,1.0096,0,27175.77,N
156,A,0.604,0,27181.34,N
54,A,0.8363,0,27182.06,N
167,A,0.5437,0,27185.38,N
163,B,1.0052,0,27185.53,N
12,A,0.9062,1,27187.31,N
13,C,0.5518,0,27189.97,N
140,A,0,0,27201.19,N
131,A,0.9068,0,27206.71,N
139,B,0.907,0,27212.99,Y
56,A,0.9071,0,27215.55,N
144,B,0.9071,0,27215.81,N
103,B,0.9072,0,27216.03,N
106,A,0.9074,0,27222.09,N
129,B,0.8376,0,27222.74,N
177,B,0.5445,0,27226.35,N
164,A,0.5445,0,27229.56,N
14,A,0,0,27234.06,Y
52,A,0.5446,0,27234.8,N
25,A,0,0,27236.94,N
334,B,0.5044,0,27241.7,N
99,B,0.717,0,27246.29,N
246,A,0.9082,0,27248.67,N
94,A,0.9082,0,27248.91,N
38,A,0.9084,0,27252.38,N
45,A,0.3895,0,27265.07,Y
36,C,0.5453,0,27269.23,N
92,A,0.9093,0,27279.33,N
41,D,0.6821,0,27285.89,N
293,F,0.9096,0,27287.66,N
55,A,0.5457,0,27289.16,N
162,B,0.3638,0,27290.89,N
127,A,0.6824,0,27298.45,N
337,D,0.2729,0,27299.16,N
285,A,0.4963,0,27299.83,N
103,A,0.7803,0,27312.65,N
48,A,0.9893,0,27313.16,Y
109,A,0.9105,0,27315.2,N
136,A,0.9109,0,27329.33,N
45,D,0.841,0,27333.66,N
112,A,0.2733,0,27334.16,N
14,D,0.5467,0,27337.68,N
75,B,0,0,27340.67,N
54,A,0.4557,0,27342.79,N
134,A,0.6836,0,27343.79,N
148,B,0.9089,0,27359.68,N
66,B,0.6841,0,27363.65,N
230,A,0.5473,0,27368.2,N
104,A,0.9122,0,27368.82,N
37,B,0.6842,0,27369.86,N
172,A,0,0,27374.16,N
57,A,0,0,27379.93,N
164,B,0.6849,0,27396.34,N
61,A,0.7828,0,27399.07,N
37,A,0.6298,0,27400.45,N
97,A,0.9134,0,27403.29,N
52,A,0.6097,0,27414.58,N
53,D,0.9139,0,27417.74,N
288,A,0.5484,0,27420.68,N
280,A,0.8311,0,27429.56,N
143,A,0.9144,0,27432.35,N
196,D,0.9146,0,27438.75,N
72,C,0,0,27441.1,N
48,B,0.4574,0,27448.03,N
52,B,0.7843,0,27451.58,N
57,B,0.9152,0,27456.94,N
273,A,0.2747,0,27477.33,N
168,B,0.9166,0,27499.28,N
425,A,0,0,27508.88,N
92,A,0.9173,0,27520.76,N
67,B,0.4586,0,27521.75,N
204,A,0.5505,0,27525.45,N
