,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
12975,569970775517741056,neutral,1.0,,,American,,stackach,,0,"@AmericanAir Hi, did the discount award policy for credit card holders change? No longer seeing the chart of specials on the site. Thanks!",,2015-02-23 13:23:17 -0800,NYC,Eastern Time (US & Canada)
5149,569306524155310080,positive,0.6768,,0.0,Southwest,,kolak_jason,,0,"@SouthwestAir @TMadCLE Flying with you in April, first time on southwest. Can't wait!!! Flew American airlines last time. Was meh.",,2015-02-21 17:23:47 -0800,,Atlantic Time (Canada)
10840,568833970143698944,negative,1.0,Customer Service Issue,1.0,US Airways,,MediatorTerry,,0,@USAirways Saddens me that my first tweet - ever - has to be a complaint about customer service.,,2015-02-20 10:06:01 -0800,,
402,568203174198284288,neutral,1.0,,,Virgin America,,pointsguy,,3,"@VirginAmerica announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C",,2015-02-18 16:19:28 -0800,United States,Central Time (US & Canada)
13419,569867786572341252,negative,1.0,Customer Service Issue,1.0,American,,waynebevan,,0,"@AmericanAir Extend rtn flight to bereavement, 22nd I could have change fee dropped, now told no.Worse day of my life #badcustomerservice",,2015-02-23 06:34:02 -0800,,Alaska
1183,569903120781852672,negative,0.6667,Cancelled Flight,0.3438,United,,bgroberto3246,,0,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,,2015-02-23 08:54:26 -0800,,
6260,568091623986319360,negative,0.6558,Late Flight,0.6558,Southwest,,cj_deboer,,0,@SouthwestAir it's ok...I forgive you guys.,,2015-02-18 08:56:12 -0800,,
9932,569609621834301440,negative,1.0,Late Flight,0.35600000000000004,US Airways,,rsnewman_nyc,,0,@USAirways and after six hours even the gate agent got fed up and left us all on line in front of an empty desk. Stay classy US Air.,,2015-02-22 13:28:11 -0800,,
9431,569939368598753280,negative,1.0,Late Flight,0.7118,US Airways,,Mister617,,0,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,"[42.2822248, -71.0378408]",2015-02-23 11:18:29 -0800,@Mister617 follows you,Quito
6099,568233937761230848,negative,0.6919,Flight Booking Problems,0.3594,Southwest,,azcindy38,,0,@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading.,,2015-02-18 18:21:42 -0800,"Chandler, AZ ",Arizona
10945,568772824523001856,negative,1.0,Late Flight,1.0,US Airways,,riricesq,,0,@USAirways is moving the plane to the end of the runway for us to sit on it for an hour and a half. They didn't even let us off.,,2015-02-20 06:03:03 -0800,On a beach,Quito
4052,567849597931888640,negative,1.0,Customer Service Issue,0.6826,United,,Pat89339,,0,"@united Useless response. I need a functioning wheelchair, not a customer care form to fill out.",,2015-02-17 16:54:28 -0800,,Pacific Time (US & Canada)
9485,569910441423417345,neutral,1.0,,,US Airways,,ColfaxCapital,,0,"@USAirways great operation you guys are running. More mechanical issues, and now taping piece of plane together LOL http://t.co/I5V9wfbtuE",,2015-02-23 09:23:32 -0800,"39.0708° N, 106.9886° W",Quito
6315,568057887223894016,neutral,1.0,,,Southwest,,luvthispayne,,0,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",,2015-02-18 06:42:08 -0800,Somewhere over the rainbow.,Atlantic Time (Canada)
8898,567766410169954304,negative,0.6566,Can't Tell,0.6566,Delta,,EasyEdmund,,0,@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_,,2015-02-17 11:23:55 -0800,OH-LA-AZ-NY-AFG-IL-?,
7651,569435866902302720,positive,0.6742,,0.0,Delta,,logantracey,,0,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery,,2015-02-22 01:57:44 -0800,new york city,Eastern Time (US & Canada)
1149,569914369905201153,negative,1.0,Customer Service Issue,0.6392,United,,8629Fissile,,0,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,,2015-02-23 09:39:08 -0800,,London
11053,568561924985782272,positive,1.0,,,US Airways,positive,christinachime,,0,@USAirways thank you finally got our bag. Customer services reps were wonderful.,,2015-02-19 16:05:00 -0800,,
10355,569355923396780032,negative,1.0,Late Flight,1.0,US Airways,,ColfaxCapital,,0,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,,2015-02-21 20:40:04 -0800,"39.0708° N, 106.9886° W",Quito
9992,569587663692554242,negative,1.0,Late Flight,1.0,US Airways,,ericabevill,,0,@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?,,2015-02-22 12:00:56 -0800,"Chicago, IL",Central Time (US & Canada)
2455,569194996143755264,negative,1.0,Customer Service Issue,0.6652,United,,hadAbadWeek,,1,@united I'm not sure why I expected anyone to be here http://t.co/bnFlHPXtmw,,2015-02-21 10:00:36 -0800,,
14304,569638919131627522,negative,1.0,Late Flight,0.3581,American,,rhowltx,,0,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",,2015-02-22 15:24:36 -0800,,
12539,570121673099190272,negative,1.0,Cancelled Flight,1.0,American,,danilo23donna,,0,@AmericanAir Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available???,,2015-02-23 23:22:53 -0800,,
5342,569179843247517698,negative,1.0,Lost Luggage,0.6809,Southwest,,SBBurkeJewelry,,0,@SouthwestAir LOST Kay Chapman Designs art-luggage for important show. Won't help locate it. Terrible customer service.,,2015-02-21 09:00:24 -0800,,Quito
11812,567743200614289408,negative,1.0,Cancelled Flight,1.0,US Airways,,Kyle_Clarke528,,0,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.,,2015-02-17 09:51:41 -0800,"Worthington, Ohio",Central Time (US & Canada)
10434,569310913079214080,negative,1.0,Late Flight,1.0,US Airways,,MattClement,,0,@USAirways Looks like I'm already delayed and will miss my connecting flight in Philadelphia. Do you un-delay your flights?,,2015-02-21 17:41:13 -0800,"Troy, NY",Eastern Time (US & Canada)
1193,569900131488632832,negative,1.0,Late Flight,1.0,United,,kermudgeon,,0,@united Why isn't the flight status updated to delayed UA1532 no board,,2015-02-23 08:42:34 -0800,Colorado,America/Chicago
6478,567826761141985280,positive,1.0,,,Southwest,,floridacarolina,,0,"@SouthwestAir really appreciate the follow up, I always fly with y'all for a reason!",,2015-02-17 15:23:44 -0800,"Nashville, TN",Central Time (US & Canada)
7913,568987540155453440,positive,1.0,,,Delta,,LustyLovah,,0,@JetBlue of course !!!!,,2015-02-20 20:16:15 -0800,Where my pockets can take me,Quito
286,568855933360607232,neutral,0.6791,,0.0,Virgin America,,crj_lll,,0,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,,2015-02-20 11:33:18 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
5020,569527176350969856,negative,1.0,Cancelled Flight,0.6504,Southwest,,bmeshoulam,,0,"@SouthwestAir Thanks for the terrible service! Stranded in MDW for 2 days, &amp; now can't find confirmation for rebooked flight from MKE.",,2015-02-22 08:00:34 -0800,"Cambridge, MA",Atlantic Time (Canada)
7065,569942253365534721,positive,1.0,,,Delta,,kelving525,,0,"@JetBlue wow, keeping up with the times...",,2015-02-23 11:29:56 -0800,,
10274,569416236171456513,negative,1.0,Lost Luggage,0.7020000000000001,US Airways,,ajl592,,0,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,,2015-02-22 00:39:44 -0800,,
11942,570290220589027328,negative,0.6806,Can't Tell,0.6806,American,,PBSamson,,0,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",,2015-02-24 10:32:38 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
118,569774078233419776,positive,1.0,,,Virgin America,,dngoo,,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,,2015-02-23 00:21:40 -0800,"Near a park, water, or lights",Pacific Time (US & Canada)
4546,570041591714455552,positive,1.0,,,Southwest,,Aubrey__Cyr,,0,@SouthwestAir thankyou :))❤️,,2015-02-23 18:04:40 -0800,CT,
8333,568475439460515840,positive,1.0,,,Delta,,sbgblee,,0,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  👍👍",,2015-02-19 10:21:21 -0800,,
1273,569857801725440002,negative,1.0,Customer Service Issue,0.6651,United,,jimbuckley13,,0,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,,2015-02-23 05:54:22 -0800,,
9828,569649433635368961,negative,1.0,Late Flight,0.3689,US Airways,,Mwoodshop,,0,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down. What backup plan is in place for this??,,2015-02-22 16:06:23 -0800,Jerz,Eastern Time (US & Canada)
2459,569192549170032640,negative,1.0,Late Flight,1.0,United,,CBench79,,0,@united what's the hold up with flight 6475 from SLC to DEN??,,2015-02-21 09:50:53 -0800,"Salt Lake City, UT",Central Time (US & Canada)
4036,567861727833894913,negative,1.0,Can't Tell,0.3518,United,,JackieFerrari3,,0,@united mechanical issues causes delay and connecting plane at ORD only needed to wait 10 min for them. Refused and left early instead. Wtf,,2015-02-17 17:42:40 -0800,Irvine,
8700,567965767808864256,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5,,2015-02-18 00:36:05 -0800,USA,Sydney
3159,568625749214642176,negative,0.6679999999999999,Cancelled Flight,0.6679999999999999,United,,markemanuelli,,0,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",,2015-02-19 20:18:37 -0800,,Eastern Time (US & Canada)
4651,569957516748066817,positive,1.0,,,Southwest,,kitcat356,,0,@SouthwestAir Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays,,2015-02-23 12:30:35 -0800,,Central Time (US & Canada)
11453,568105570215055360,negative,1.0,Bad Flight,0.3684,US Airways,,Carlito_Sway,,0,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?,,2015-02-18 09:51:37 -0800,"Miami,Fl",Central Time (US & Canada)
11206,568434509017960449,negative,1.0,Cancelled Flight,1.0,US Airways,,Old_bauer,,0,i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff,,2015-02-19 07:38:42 -0800,,Eastern Time (US & Canada)
5536,568913412505251840,negative,1.0,Bad Flight,0.67,Southwest,,bjawalka,,0,@SouthwestAir http://t.co/tTXRSyNLxr doesn't work on my flight. Just fyi.,,2015-02-20 15:21:42 -0800,"San Antonio, TX",Central Time (US & Canada)
583,570269103648350208,negative,1.0,Flight Booking Problems,1.0,United,,getmeontop,,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,,2015-02-24 09:08:44 -0800,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada)
237,569198782421663745,negative,0.6786,Cancelled Flight,0.6786,Virgin America,,mrl6626,,0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",,2015-02-21 10:15:39 -0800,,Arizona
8336,568474423742738432,positive,0.6890000000000001,,0.0,Delta,,lyteforce,,0,@JetBlue There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;),,2015-02-19 10:17:19 -0800,Richmond BC,Pacific Time (US & Canada)
2253,569296055478722560,negative,1.0,Lost Luggage,1.0,United,,maxcotter,,1,"@united thank you for leaving my bag in houston! despite what your system says, i was definitely on the flight!",,2015-02-21 16:42:11 -0800,toronto,Central Time (US & Canada)
6424,567868770284208128,neutral,0.669,,,Southwest,,da_kr,,0,"@SouthwestAir @travelportland welcome to Portland. Sun, Mt hood and Southwest. http://t.co/y3SAHVX3Zk",,2015-02-17 18:10:39 -0800,,Hawaii
4826,569695695868817410,negative,1.0,longlines,0.6723,Southwest,,joekidd21,,0,@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,"[41.79410567, -87.74243312]",2015-02-22 19:10:12 -0800,,
13123,569934458364813313,neutral,1.0,,,American,,Cottopanama85,,0,@AmericanAir followback,,2015-02-23 10:58:58 -0800,"ohio,panama",
8126,568760299978948608,neutral,0.6533,,0.0,Delta,,gloeb90,,0,@JetBlue you guys get rid of the hip hop stations on Sirius XM?,,2015-02-20 05:13:17 -0800,NY,
8382,568432609866457088,negative,1.0,Cancelled Flight,1.0,Delta,,Old_bauer,,0,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,,2015-02-19 07:31:09 -0800,,Eastern Time (US & Canada)
8642,568090890549374976,positive,0.7139,,,Delta,,cristinaroe,,0,@JetBlue #flyfi thank you! Seattle and #UDUB here we come! @cameron__roe http://t.co/kbHYM5GkAP,,2015-02-18 08:53:17 -0800,Newport Beach,Pacific Time (US & Canada)
10953,568764059732058112,negative,1.0,Late Flight,0.6923,US Airways,,eteune,,0,"@USAirways you told us last night that there was a ground stop at O'Hare FOUR HOURS AFTER Obama landed, stop blaming someone else",,2015-02-20 05:28:13 -0800,Chicago Area,
2992,568805448696115200,negative,0.6559,Cancelled Flight,0.3333,United,,syncros,,0,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?",,2015-02-20 08:12:41 -0800,Toronto,Eastern Time (US & Canada)
11624,567865703765798912,negative,1.0,Customer Service Issue,1.0,US Airways,,mttdprkr,,0,"@USAirways No, they won't because after 5 hours of holding I had to give up because I couldn't borrow the phone any longer. 5 hours...",,2015-02-17 17:58:28 -0800,"Vancouver, WA",Pacific Time (US & Canada)
3231,568579388704292864,negative,1.0,Late Flight,1.0,United,,BrianReinert1,,1,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,"[37.63404103, -122.40313084]",2015-02-19 17:14:24 -0800,Las Vegas & Atlanta,Eastern Time (US & Canada)
7597,569517479296409600,positive,1.0,,,Delta,,MichaelRunfola,,0,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,,2015-02-22 07:22:02 -0800,Buffalo,
5142,569311644934807552,negative,0.6939,Customer Service Issue,0.3776,Southwest,,DCBjr21,,0,@SouthwestAir How many trees have to die before you stop trying to sell us a credit  card? #OptOut http://t.co/CXrZhcdTVz,,2015-02-21 17:44:08 -0800,,Alaska
13143,569930733512491008,negative,1.0,Can't Tell,1.0,American,,WorstThingsBot,,0,@AmericanAir really,,2015-02-23 10:44:10 -0800,,
3235,568576245027336193,negative,1.0,Late Flight,0.6765,United,,MeYoItsMe,,0,@united over an hour stuck and still not off the plane. Total failure by you and your partners in ensuring the best customer experience.,,2015-02-19 17:01:55 -0800,,
418,568132935037132800,negative,1.0,Customer Service Issue,0.6989,Virgin America,,matthew,,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2015-02-18 11:40:21 -0800,"San Francisco, CA",Pacific Time (US & Canada)
13560,569831393682976768,neutral,0.6872,,0.0,American,,hale36,,0,@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,,2015-02-23 04:09:25 -0800,,
2654,568967744076410880,neutral,1.0,,,United,,LyndsyRobinson,,0,@united Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.,,2015-02-20 18:57:35 -0800,,
11011,568617305757728768,negative,1.0,Late Flight,1.0,US Airways,,masonkesner,,0,"@USAirways Flights 890 was the delay, Flight 5136 was my missed connection… Help!","[0.0, 0.0]",2015-02-19 19:45:04 -0800,"Arkansas, USA",Central Time (US & Canada)
1286,569851578276048896,negative,1.0,Late Flight,0.7684,United,negative,MrEschatologist,"Late Flight
Flight Attendant Complaints",0,"@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit",,2015-02-23 05:29:38 -0800,"Arlington, VA",
